price,bedrooms,bathrooms,sqft_living,view,grade,sqft_above,sqft_basement,lat,sqft_living15
384000.0,3,2.25,990,0,8,880,110,47.6605,1030
719950.0,5,2.75,3240,0,10,3240,0,47.5033,2360
319950.0,2,2.5,1280,0,8,1060,220,47.6905,1290
292000.0,3,2.5,1610,0,8,1610,0,47.4497,1610
1500000.0,6,3.5,3670,0,10,2410,1260,47.6356,2060
425000.0,2,2.5,1150,0,8,1150,0,47.6534,1360
799950.0,5,3.75,3760,0,9,2780,980,47.7202,2950
499000.0,2,2.5,1320,0,8,990,330,47.6689,1550
572000.0,4,2.75,2700,0,9,2700,0,47.4831,2840
459000.0,2,2.0,1480,0,8,1480,0,47.602,1380
529500.0,3,2.25,1410,0,9,1410,0,47.5818,1510
374500.0,4,2.5,3135,0,9,3135,0,47.3263,3008
584000.0,3,2.5,1480,0,8,1280,200,47.6376,1470
1898000.0,4,4.5,4020,0,10,4020,0,47.6358,1960
505000.0,2,2.25,1060,0,8,940,120,47.6369,1300
565000.0,2,2.5,1950,0,8,1950,0,47.5925,1650
799000.0,4,2.75,3340,0,9,3340,0,47.709,3240
547000.0,3,2.5,1570,0,9,1240,330,47.648,1670
550000.0,3,2.5,1930,0,7,1930,0,47.4692,910
250000.0,3,2.0,1590,0,7,1060,530,47.3611,1590
960000.0,4,4.5,3720,0,10,3720,0,47.7323,3080
2950000.0,4,4.25,4470,1,11,3230,1240,47.6387,2570
441000.0,2,1.0,1290,0,7,1030,260,47.6006,1290
265000.0,3,2.25,1489,0,7,1489,0,47.3454,1584
430000.0,3,2.5,2075,0,7,2075,0,47.3601,1960
286800.0,3,2.5,1413,0,8,1413,0,47.4222,2150
375000.0,3,2.5,1300,0,8,880,420,47.5893,1300
312500.0,3,3.25,1480,0,8,1180,300,47.5555,1330
850000.0,4,2.75,3320,0,9,3320,0,47.5607,3400
390500.0,3,2.25,1530,0,7,1116,414,47.7035,1320
455000.0,3,2.5,1180,0,8,1180,0,47.638,1180
455000.0,2,2.0,1190,0,8,800,390,47.6675,1670
515000.0,3,2.25,1300,0,8,1300,0,47.6871,1300
362500.0,3,3.5,1710,0,7,1400,310,47.5459,1580
460000.0,3,2.5,2390,0,9,2390,0,47.4517,1720
540000.0,4,3.5,3510,0,8,2750,760,47.5168,3090
230000.0,3,1.75,1140,0,8,1140,0,47.5638,1150
425000.0,2,2.5,1320,0,8,1180,140,47.6728,1490
298450.0,5,3.0,2100,0,8,1200,900,47.3341,1270
344000.0,4,2.5,2400,0,8,2400,0,47.3626,1980
416286.0,3,2.5,1408,0,8,1408,0,47.6856,1408
379500.0,4,2.5,2560,0,8,2560,0,47.3404,2586
350000.0,2,2.5,1260,0,8,1260,0,47.6994,1260
258800.0,2,1.75,1290,0,8,1290,0,47.5171,1410
620000.0,4,2.5,2730,0,8,2730,0,47.7222,2730
295000.0,2,2.5,1630,0,7,1280,350,47.5489,1590
908990.0,4,2.75,3530,0,10,3530,0,47.5975,3530
485230.0,4,2.5,2714,0,9,2714,0,47.3522,2873
475000.0,3,2.25,1630,0,7,1630,0,47.5493,1630
1240420.0,5,3.25,5790,3,10,4430,1360,47.5388,5790
635000.0,3,3.0,2230,0,8,1850,380,47.5446,2290
350000.0,3,2.5,1380,0,9,1160,220,47.5444,1380
345000.0,3,3.5,1320,0,8,1320,0,47.7162,1320
700000.0,2,2.0,1490,0,9,1490,0,47.6356,1490
490000.0,3,2.25,1280,0,8,1080,200,47.6651,1280
1299890.0,5,4.0,3870,0,10,3870,0,47.6965,3600
579000.0,2,2.5,1280,0,8,1080,200,47.6273,1580
552500.0,3,1.5,1300,0,8,1120,180,47.6114,1320
467000.0,4,2.75,2170,0,8,2170,0,47.495,2460
305000.0,4,2.25,1763,0,8,1763,0,47.4213,1763
212000.0,2,1.5,1020,0,7,1020,0,47.704,1020
429000.0,4,2.5,1840,0,7,1840,0,47.6866,1740
479950.0,3,2.0,1820,0,9,1820,0,47.5433,1710
825000.0,3,3.5,2670,0,9,1870,800,47.6813,1750
1180000.0,6,6.5,6260,0,11,4840,1420,47.5947,2710
250000.0,3,2.25,1400,0,7,1400,0,47.3584,1610
289000.0,2,1.5,1160,0,7,1160,0,47.7178,1150
265000.0,3,2.5,1400,0,7,1400,0,47.5134,1400
344000.0,3,2.5,1232,0,7,1232,0,47.7185,1232
749000.0,4,2.75,2700,0,8,2100,600,47.586,2050
492000.0,4,2.5,2550,0,7,2550,0,47.5202,2430
552500.0,4,2.5,3260,0,8,3260,0,47.4829,3130
653500.0,2,2.5,1680,0,8,1120,560,47.6372,2060
855000.0,4,3.25,2630,0,10,2030,600,47.6775,1810
333000.0,3,1.5,1260,0,7,1260,0,47.5524,3090
415000.0,4,2.5,2550,0,7,2550,0,47.4916,2340
445000.0,4,3.25,3450,0,8,3450,0,47.4925,1420
273500.0,3,2.5,1550,0,7,1550,0,47.3523,2095
969990.0,4,2.5,4150,0,10,4150,0,47.5802,4070
1200000.0,5,3.5,3900,0,9,2650,1250,47.6607,1190
430000.0,3,3.25,1550,0,8,1550,0,47.6767,1550
392000.0,4,2.5,2130,0,8,2130,0,47.5108,1830
795000.0,4,2.5,2890,0,9,2890,0,47.5456,3300
457000.0,3,2.5,1220,0,8,1010,210,47.6904,1360
453000.0,4,2.5,2502,0,9,2502,0,47.2953,2597
376000.0,3,2.0,1340,0,8,1340,0,47.6973,1110
469995.0,4,2.5,2350,0,8,2350,0,47.4783,2670
540000.0,3,2.5,1810,0,8,1810,0,47.7169,1560
555000.0,4,2.5,3310,0,8,3310,0,47.515,2380
445000.0,3,2.0,1620,0,7,590,1030,47.5448,1700
256950.0,2,2.0,1070,0,9,720,350,47.5212,1070
297000.0,4,2.5,2230,0,8,2230,0,47.3363,2030
320000.0,4,2.5,1970,0,8,1970,0,47.3627,1980
805000.0,5,4.5,4600,0,9,3200,1400,47.5381,4480
799990.0,4,2.75,3110,0,9,3110,0,47.705,3590
680000.0,4,2.5,3490,0,9,2850,640,47.774,3440
395000.0,3,2.5,1600,0,7,1600,0,47.5629,1600
732000.0,3,2.5,1960,0,8,1960,0,47.6764,1220
163800.0,2,2.5,1000,0,7,990,10,47.5419,1330
220000.0,2,2.5,1000,0,7,990,10,47.5419,1330
308625.0,2,2.0,1500,0,7,1500,0,47.7293,1500
375000.0,3,2.5,2424,0,9,2424,0,47.3515,2424
300000.0,4,2.5,2303,0,8,2303,0,47.3258,2516
284000.0,3,2.5,1880,0,7,1880,0,47.3366,2180
610000.0,2,2.0,1210,0,8,780,430,47.6206,1480
955000.0,4,3.25,3720,0,9,3720,0,47.688,3100
982000.0,4,2.75,3610,0,9,3610,0,47.6706,2360
359000.0,3,1.5,1360,0,8,1360,0,47.6961,1360
779380.0,5,2.5,2590,0,8,2590,0,47.7053,3010
1510000.0,5,3.25,4390,0,10,4390,0,47.5785,2160
635000.0,3,3.0,2290,0,8,1890,400,47.5446,2230
1060000.0,4,3.75,3880,0,10,3880,0,47.5408,3130
389500.0,3,2.5,1350,0,8,1270,80,47.549,1350
359800.0,5,2.5,2170,0,8,2170,0,47.5165,1800
399950.0,3,3.0,1296,0,8,1296,0,47.7175,1520
320000.0,3,3.25,1530,0,8,1140,390,47.5555,1450
255900.0,3,2.5,1489,0,7,1489,0,47.3452,1537
380000.0,4,2.5,2130,0,8,2130,0,47.5108,1830
580000.0,3,2.75,1430,0,9,1130,300,47.6353,1930
545000.0,5,3.75,2380,0,8,1430,950,47.5571,2040
451300.0,3,2.5,1420,0,8,1140,280,47.5429,1340
852880.0,4,3.25,3450,0,9,3450,0,47.6072,3020
305000.0,4,2.5,1914,0,8,1914,0,47.43,1714
295000.0,2,1.5,988,0,7,988,0,47.7123,1128
261000.0,3,2.25,1584,0,7,1584,0,47.3451,1584
560000.0,4,2.5,2630,0,8,2630,0,47.5342,2550
795000.0,4,3.25,3520,0,9,3520,0,47.6869,3220
384950.0,4,2.5,2380,0,8,2380,0,47.3607,2580
500000.0,3,1.75,1410,0,8,1410,0,47.6558,1350
640000.0,4,3.5,3220,0,9,3220,0,47.5169,2960
418000.0,4,3.25,3266,0,8,3266,0,47.2975,3087
799000.0,3,2.0,2550,0,9,2550,0,47.6955,1630
552900.0,4,3.5,3828,0,9,3828,0,47.2851,2120
539950.0,3,2.25,1670,0,8,1670,0,47.5402,1640
524225.0,4,2.5,3056,0,9,3056,0,47.2905,2849
424950.0,2,1.5,1000,0,8,1000,0,47.6823,2300
560000.0,3,3.25,1530,0,8,1200,330,47.6783,1390
715000.0,5,3.0,3490,0,9,3490,0,47.7744,2870
300000.0,5,2.5,2760,0,8,2760,0,47.5289,1360
405000.0,3,2.5,1440,0,7,1440,0,47.554,1440
327000.0,3,3.0,1370,0,8,1370,0,47.7302,1399
859950.0,6,4.0,3180,0,9,3180,0,47.6236,3230
560000.0,4,3.0,2720,0,9,2720,0,47.7113,1770
379900.0,3,2.5,1800,0,8,1800,0,47.5442,1580
625000.0,3,2.5,3220,0,9,3220,0,47.4815,3330
398096.0,3,2.5,2370,0,8,2370,0,47.37,2370
315000.0,3,2.5,1410,0,7,1180,230,47.5582,1270
939000.0,4,3.5,3640,0,9,3640,0,47.7049,3590
674000.0,3,2.5,1920,0,9,1920,0,47.6647,1930
306000.0,4,2.5,2267,0,7,2267,0,47.3384,2056
2321000.0,5,4.75,5780,0,11,4260,1520,47.5802,3460
394950.0,2,1.0,1131,0,7,1131,0,47.6912,1131
914154.0,3,3.5,2940,0,10,2940,0,47.5818,2760
496000.0,3,2.5,2180,0,7,2180,0,47.754,2180
430100.0,3,2.25,1400,0,8,940,460,47.5701,1420
449990.0,4,2.5,2680,0,8,2680,0,47.4759,2680
502000.0,4,2.5,2680,0,8,2680,0,47.4759,2680
310000.0,3,2.5,1300,0,7,1300,0,47.5328,1390
349950.0,4,3.5,2796,0,8,2796,0,47.3427,2040
625000.0,2,1.75,1460,0,8,1000,460,47.6853,1440
1054710.0,4,3.5,4210,3,9,3260,950,47.5765,3920
680000.0,4,2.75,2330,0,9,2330,0,47.5525,2410
828950.0,4,3.5,3930,1,9,2820,1110,47.5528,3700
274950.0,3,2.5,1608,0,8,1608,0,47.2582,2009
293000.0,2,2.25,1610,0,7,1610,0,47.5184,1950
795000.0,4,3.5,3200,0,9,2670,530,47.5515,3400
282900.0,4,2.5,1710,0,7,1710,0,47.3448,1710
909950.0,5,3.75,3050,0,9,3050,0,47.6819,2750
922755.0,4,3.5,3560,0,9,3560,0,47.6178,3540
424000.0,4,2.5,2650,0,9,2650,0,47.344,2650
630000.0,3,2.5,3490,0,8,2590,900,47.4714,1740
810000.0,4,3.25,4140,0,9,4140,0,47.7647,2060
256703.0,3,2.0,1670,0,7,1670,0,47.1948,1670
386380.0,3,2.5,1720,0,7,1720,0,47.6856,1720
485000.0,2,2.0,1510,0,8,1510,0,47.709,1510
275000.0,3,2.25,1450,0,7,1450,0,47.3665,1610
370000.0,4,2.5,1812,0,8,1812,0,47.4513,2440
499950.0,2,2.25,1060,0,8,940,120,47.6371,1300
502000.0,3,2.5,1600,0,8,1600,0,47.5934,1130
654000.0,3,3.25,1530,0,8,1280,250,47.6179,1530
575000.0,4,2.25,2070,0,9,1500,570,47.5775,1569
500000.0,4,2.5,3630,0,10,3630,0,47.4565,1600
554000.0,3,2.5,2140,0,8,1960,180,47.5368,2280
360000.0,4,1.75,2010,0,7,1150,860,47.5013,1720
619990.0,4,2.75,2630,0,8,2630,0,47.7748,2380
317500.0,4,2.5,2233,0,7,2233,0,47.2599,1544
564950.0,4,2.75,2990,0,7,2990,0,47.7401,2580
545000.0,2,1.25,1240,0,8,1240,0,47.6884,1340
333700.0,3,2.5,2230,0,7,2230,0,47.3359,2260
1480000.0,3,3.25,3700,0,11,2280,1420,47.6653,3930
530000.0,4,3.0,2290,0,8,2290,0,47.7727,2450
396000.0,2,1.5,950,0,8,950,0,47.6714,1290
305000.0,2,1.75,1120,0,7,1120,0,47.5325,1150
380000.0,5,3.5,2420,0,7,2420,0,47.5241,1430
305000.0,4,2.5,1714,0,8,1714,0,47.429,1714
440000.0,4,2.5,2230,0,7,2230,0,47.5073,1590
459000.0,4,3.0,2530,0,7,2530,0,47.431,1420
530000.0,3,3.5,1550,0,8,1160,390,47.6034,1490
600000.0,4,2.75,3110,0,8,3110,0,47.4865,2610
515000.0,3,3.0,2100,0,8,1660,440,47.5973,1900
275000.0,4,2.5,2150,0,8,2150,0,47.3363,2150
540000.0,3,1.75,1630,0,8,1020,610,47.6646,1420
445000.0,3,2.5,2230,0,7,2230,0,47.5439,2310
285000.0,3,2.5,1320,0,7,1320,0,47.5202,1300
480000.0,3,2.5,1590,0,8,1060,530,47.5893,1620
440000.0,5,3.25,2610,0,8,2080,530,47.535,1750
287450.0,3,2.5,1440,0,7,1440,0,47.5123,1440
507950.0,4,2.5,2630,0,9,2630,0,47.5079,2630
750000.0,3,3.5,3390,0,10,3040,350,47.537,3290
425000.0,3,1.5,1400,0,8,1400,0,47.6989,1270
420000.0,3,3.5,1900,0,8,1520,380,47.5675,1530
394950.0,3,2.5,1350,0,8,1270,80,47.5491,1350
635000.0,4,3.25,3420,2,9,3030,390,47.517,3010
513000.0,3,2.5,2150,0,7,1330,820,47.4178,2400
380000.0,4,2.5,2110,0,8,2110,0,47.356,2250
1130000.0,4,3.25,3810,1,10,2680,1130,47.699,3240
540000.0,5,3.0,2870,0,8,2090,780,47.7449,2640
352499.0,2,2.25,1240,0,7,1150,90,47.5321,1240
603000.0,4,3.5,3610,0,9,2370,1240,47.4283,3010
685000.0,4,2.5,2310,0,9,2310,0,47.7039,1260
330675.0,4,3.0,1930,0,7,1200,730,47.7457,1930
275000.0,3,3.0,1390,0,7,1140,250,47.5323,1450
259950.0,3,2.5,1578,0,7,1578,0,47.3771,1850
441000.0,3,2.0,1720,0,9,1720,0,47.6927,1900
1135000.0,5,3.75,4700,0,10,2930,1770,47.6624,3180
590000.0,3,3.5,1970,0,8,1680,290,47.5816,1940
497000.0,3,2.25,1460,0,8,1050,410,47.5774,1690
345500.0,3,2.5,1930,0,8,1930,0,47.3518,2050
562500.0,3,2.25,1300,0,8,1000,300,47.6371,1300
355000.0,3,2.25,1445,0,7,1300,145,47.5339,1410
345000.0,2,2.25,860,0,9,860,0,47.5663,1100
478000.0,3,2.5,3040,0,9,3040,0,47.51,2670
391500.0,3,2.5,2424,0,9,2424,0,47.3512,2381
265000.0,2,1.5,1084,0,7,1084,0,47.7117,1084
395000.0,3,2.5,2510,0,8,2510,0,47.5374,1820
286308.0,2,1.5,1220,0,7,1220,0,47.7348,1210
370000.0,2,2.25,1280,0,7,1080,200,47.5592,1280
1079000.0,5,3.5,3740,0,9,2860,880,47.6764,1520
298900.0,3,2.5,1852,0,7,1852,0,47.3451,2475
775000.0,4,2.5,2580,0,9,2580,0,47.5416,2580
790000.0,4,3.5,3190,0,9,3190,0,47.501,3000
1050000.0,3,2.5,3400,0,8,2300,1100,47.6843,1740
249000.0,2,1.5,1090,0,7,1090,0,47.717,1160
348000.0,3,2.0,2360,0,8,2360,0,47.3564,2304
358000.0,5,2.5,2460,0,8,2460,0,47.3658,2210
260000.0,5,2.5,2025,0,7,2025,0,47.2671,1664
765000.0,4,3.0,4410,0,9,3400,1010,47.5392,4390
739000.0,3,2.5,2810,0,9,2810,0,47.7065,2870
890000.0,5,3.5,4490,0,10,3200,1290,47.5396,4530
462000.0,4,2.5,3070,0,9,3070,0,47.4487,2910
380000.0,4,2.5,1984,0,8,1564,420,47.36,1390
770000.0,5,3.5,4750,2,10,3350,1400,47.3574,2160
641000.0,4,3.25,2760,0,8,1900,860,47.5286,2760
2300000.0,4,4.0,4360,4,10,3940,420,47.5724,2670
369000.0,4,2.5,3060,0,8,3060,0,47.1967,1760
1112000.0,4,3.0,2770,0,9,2180,590,47.6435,1820
357000.0,5,2.5,2990,0,8,2990,0,47.7384,1970
650000.0,3,2.75,1540,0,8,1230,310,47.6298,1540
563500.0,3,2.5,1400,0,8,1400,0,47.6534,1350
345000.0,3,2.5,1680,0,7,1680,0,47.7484,1230
479950.0,3,2.0,2260,0,9,2260,0,47.4593,2340
660000.0,4,3.5,3400,0,9,3400,0,47.5169,3170
800000.0,4,2.5,2930,0,9,2760,170,47.5424,3230
253101.0,3,2.0,1239,0,7,1239,0,47.3689,2060
555000.0,3,3.5,2100,0,9,1450,650,47.562,1800
240000.0,4,1.0,1200,0,7,1200,0,47.7076,1130
380000.0,4,1.0,1200,0,7,1200,0,47.7076,1130
239000.0,2,1.5,680,0,7,680,0,47.695,690
760000.0,4,3.25,2690,0,9,2060,630,47.532,1810
430000.0,4,2.5,2750,0,8,2750,0,47.7327,2750
660000.0,3,2.5,2450,0,8,2450,0,47.6942,2450
399963.0,4,2.5,2620,0,8,2620,0,47.5017,2030
411000.0,2,2.0,1130,0,9,800,330,47.6023,1350
483453.0,4,2.75,2790,0,8,2790,0,47.4827,2620
469950.0,3,2.0,1820,0,9,1820,0,47.5432,1710
504058.0,4,2.75,2910,0,8,2910,0,47.4841,2790
425996.0,4,2.5,2568,0,9,2568,0,47.2596,2547
760005.0,4,2.75,3090,0,9,3090,0,47.6057,2960
699999.0,2,2.0,1460,0,8,950,510,47.6205,1580
749950.0,3,2.5,2010,0,8,1340,670,47.6088,1500
674600.0,4,2.5,2610,0,8,2610,0,47.6951,1190
450000.0,2,1.5,960,0,8,920,40,47.6489,1200
272000.0,3,2.5,1528,0,7,1528,0,47.3774,1850
450000.0,2,1.5,1310,0,8,1120,190,47.5772,1330
643950.0,3,2.25,1760,0,9,1760,0,47.5633,1420
290000.0,3,2.5,1420,0,8,1310,110,47.7731,1180
378000.0,3,2.5,1650,0,8,1650,0,47.7108,1650
728050.0,3,2.5,2320,0,8,2320,0,47.7158,1680
499160.0,4,2.5,2628,0,9,2628,0,47.2904,2849
536000.0,4,2.5,2520,0,8,2520,0,47.7711,2430
419900.0,5,3.5,2880,0,8,2260,620,47.3455,2590
469000.0,3,2.25,1440,0,7,1440,0,47.6908,1180
374000.0,3,2.5,2185,0,9,2185,0,47.3573,2297
182568.0,4,1.5,1500,0,7,1500,0,47.5669,1490
334888.0,3,2.5,1769,0,9,1769,0,47.3307,2502
799900.0,4,4.0,3650,3,9,3330,320,47.5442,3220
383000.0,4,2.5,2160,0,8,2160,0,47.3494,2160
580000.0,3,2.5,1820,0,7,1820,0,47.6539,1870
351999.0,3,2.5,2370,0,8,2370,0,47.3706,2370
1325000.0,3,3.0,3180,2,11,2240,940,47.6377,2420
312000.0,3,2.5,1780,0,8,1780,0,47.3568,1970
674950.0,4,3.5,2650,0,8,2230,420,47.5381,2330
1105000.0,5,2.75,3300,0,10,3300,0,47.6467,3150
415000.0,2,2.5,1160,0,8,1160,0,47.6543,1320
1250000.0,3,3.0,3460,0,10,2850,610,47.5858,2460
208800.0,3,2.5,1390,0,7,1390,0,47.5298,1390
452000.0,2,2.5,1260,0,8,1260,0,47.6715,1490
837000.0,5,2.75,2940,0,8,2760,180,47.6879,3090
780000.0,5,3.5,3190,0,8,2430,760,47.7016,2580
1485000.0,4,3.5,3930,0,10,3310,620,47.6646,3390
1600000.0,5,3.75,3570,0,10,3570,0,47.5639,1760
369946.0,3,2.5,2420,0,8,2420,0,47.371,2370
530000.0,3,2.75,3400,2,9,2470,930,47.4878,1580
386000.0,4,2.5,2478,0,8,2478,0,47.3524,2279
1900000.0,4,2.5,3070,2,11,1970,1100,47.593,2440
735000.0,4,3.5,3200,2,9,2500,700,47.3443,2240
1750000.0,5,3.25,5790,3,10,4430,1360,47.538,5790
489950.0,3,2.25,1590,0,8,1590,0,47.5402,1640
357500.0,3,3.0,1730,0,8,1440,290,47.5344,1370
329995.0,4,2.5,2303,0,8,2303,0,47.2599,2303
414000.0,3,2.5,1790,0,8,1790,0,47.534,1800
533500.0,3,3.5,2490,0,8,1720,770,47.5341,1600
402395.0,4,2.5,2669,0,9,2669,0,47.3262,2669
725000.0,4,3.25,2610,0,10,2160,450,47.5322,2610
1275000.0,6,5.25,6160,0,11,4040,2120,47.6094,4225
239800.0,2,1.75,1290,0,8,1290,0,47.5171,1410
616950.0,5,3.5,3560,0,8,2810,750,47.5542,2910
1258000.0,4,3.25,4360,3,11,3400,960,47.5408,4310
435000.0,3,2.25,1230,0,8,1080,150,47.6519,1230
925000.0,4,3.25,3640,0,10,3640,0,47.6328,2900
631500.0,2,2.5,1780,0,8,1780,0,47.6704,2050
399995.0,3,1.5,1140,0,8,1140,0,47.6907,1230
369950.0,3,2.0,1270,0,8,1270,0,47.6937,1370
475000.0,5,3.5,2780,0,8,2180,600,47.4879,2640
353000.0,4,2.5,1912,0,8,1912,0,47.3511,2020
329950.0,4,2.5,2300,0,8,2300,0,47.2793,1200
367000.0,3,2.5,2828,0,8,2828,0,47.382,2513
447500.0,4,2.5,2425,0,9,2425,0,47.3003,2725
595000.0,4,3.25,3730,0,9,2760,970,47.6725,1800
325000.0,1,1.0,730,0,7,730,0,47.5943,1020
690000.0,2,2.5,1990,0,9,1780,210,47.6264,1955
329950.0,3,2.5,1300,0,8,880,420,47.5893,1300
399500.0,4,2.5,2560,0,8,2560,0,47.4467,1260
555000.0,5,2.5,2450,0,8,2450,0,47.7724,2450
427000.0,2,1.5,1440,0,8,1100,340,47.5607,1440
375000.0,3,2.25,1140,0,8,1140,0,47.6947,1140
499000.0,2,1.5,1110,0,8,930,180,47.6319,1680
750000.0,3,2.5,2620,0,8,2620,0,47.655,2620
336900.0,3,2.5,1690,0,8,1410,280,47.5388,1740
555000.0,2,2.75,1950,0,8,1950,0,47.5925,910
1275000.0,4,3.5,3530,0,10,3530,0,47.6847,2660
999950.0,4,3.5,3310,0,9,2290,1020,47.579,1850
975000.0,5,3.0,2620,0,10,2620,0,47.6804,1680
299000.0,3,2.25,1350,0,8,1350,0,47.4214,1940
479000.0,2,2.5,1741,0,8,1446,295,47.7043,2090
428000.0,3,2.5,1650,0,8,1650,0,47.7108,1650
409000.0,3,2.5,1890,0,7,1890,0,47.6225,2340
798500.0,3,3.0,1950,0,9,1610,340,47.6078,2040
689000.0,4,3.5,4490,0,9,3390,1100,47.5389,4410
375000.0,6,2.25,3206,0,7,3206,0,47.369,2527
775000.0,4,3.5,4130,2,10,4130,0,47.3229,4130
639983.0,5,3.0,2800,0,8,2800,0,47.4969,2910
300000.0,4,3.0,1984,0,7,1984,0,47.3514,2440
627000.0,4,2.5,2750,0,9,2750,0,47.4698,2310
275000.0,3,2.75,1740,0,7,1740,0,47.1941,2380
352800.0,4,2.25,1800,0,8,1800,0,47.5167,1650
565000.0,3,2.25,1540,0,8,1540,0,47.6828,1510
765000.0,4,2.25,2030,0,9,1610,420,47.679,1420
644000.0,4,2.5,3310,0,9,3310,0,47.773,3240
461000.0,3,1.5,1270,0,8,1270,0,47.6988,1270
270500.0,5,2.5,2406,0,8,2406,0,47.2615,1767
640000.0,2,2.25,1540,0,9,1540,0,47.6181,1410
457000.0,4,2.5,2820,0,9,2820,0,47.2958,2597
355000.0,5,2.5,2540,0,7,2540,0,47.5123,1400
356000.0,2,2.25,1230,0,8,1230,0,47.6975,1230
425000.0,4,2.5,1900,0,8,1900,0,47.543,1900
562500.0,5,2.75,2920,0,8,2920,0,47.4935,2520
460000.0,3,2.5,1450,0,8,940,510,47.6754,1410
790000.0,4,3.0,5370,0,10,3500,1870,47.3166,4443
401000.0,3,2.0,1270,0,8,1270,0,47.6933,1330
1095000.0,3,2.5,2550,0,9,2550,0,47.6757,1250
850000.0,4,3.0,3070,0,9,3070,0,47.7079,3200
274500.0,3,2.25,1450,0,7,1450,0,47.367,1660
1940000.0,5,3.5,4230,0,10,4230,0,47.5933,3000
808000.0,4,2.5,3480,0,9,3480,0,47.6857,3490
312000.0,3,2.25,1490,0,7,1220,270,47.5567,1490
320000.0,3,2.25,1200,0,8,1200,0,47.7046,1370
410000.0,3,2.5,2150,0,8,2150,0,47.7373,2140
725000.0,3,3.5,3690,0,10,3690,0,47.5402,3690
335000.0,4,2.5,1900,0,7,1900,0,47.489,1960
519990.0,4,3.25,1690,0,8,1320,370,47.678,3080
533112.0,4,2.75,2790,0,8,2790,0,47.4842,2790
274900.0,3,2.0,1936,0,7,1936,0,47.2602,1620
325000.0,2,2.25,1150,0,7,1150,0,47.5323,1150
350000.0,4,2.5,2040,0,7,2040,0,47.4991,2020
550000.0,4,2.5,2470,0,9,2470,0,47.7407,2580
311850.0,4,2.5,1890,0,8,1890,0,47.343,2720
526000.0,3,2.5,1626,0,8,1419,207,47.6031,1400
375000.0,4,2.5,2250,0,8,2250,0,47.356,2250
299999.0,3,2.25,1350,0,7,1160,190,47.5565,1420
436000.0,3,2.5,1460,0,8,1200,260,47.6719,1280
303000.0,3,2.5,2056,0,7,2056,0,47.338,2056
525000.0,2,2.5,1160,0,8,1040,120,47.6384,1650
575000.0,3,3.0,1384,0,8,1144,240,47.6295,1570
420000.0,2,1.5,1100,0,8,1100,0,47.6584,1110
329950.0,3,2.5,2456,0,8,2456,0,47.297,2478
1830000.0,4,4.25,4500,3,11,2630,1870,47.559,3030
1175000.0,4,3.25,3780,1,11,2240,1540,47.5508,3120
499950.0,2,2.5,1320,0,8,990,330,47.6689,1550
1149000.0,4,3.0,5940,4,11,4950,990,47.5443,4240
400000.0,3,2.0,1650,0,7,1650,0,47.515,2430
246950.0,3,3.0,1670,0,7,1670,0,47.1948,1670
630000.0,3,3.25,1610,0,8,1220,390,47.6236,1750
561000.0,5,2.75,3370,0,9,3370,0,47.4893,3010
287000.0,4,2.5,2660,0,7,2660,0,47.3414,2390
600000.0,3,3.25,1690,0,8,1380,310,47.6397,1670
490000.0,3,2.25,1620,0,8,1620,0,47.6051,1560
330000.0,3,1.75,1300,0,7,840,460,47.5677,1340
286950.0,4,2.5,1610,0,7,1610,0,47.3603,2110
1550000.0,3,3.25,3530,0,9,2660,870,47.641,1900
880000.0,4,2.5,3550,0,10,3550,0,47.6776,1310
577450.0,3,3.0,1730,0,8,1730,0,47.6944,1830
405000.0,5,2.75,2400,0,8,2400,0,47.355,2110
510000.0,3,2.5,1420,0,8,1420,0,47.674,1510
465000.0,2,1.5,1220,0,8,1110,110,47.6374,2010
1300000.0,4,2.25,2360,0,9,2360,0,47.6198,3040
609000.0,4,3.5,3990,3,9,2930,1060,47.488,1980
336000.0,3,2.5,1260,0,8,1260,0,47.6969,1270
375000.0,3,2.5,1580,0,8,1580,0,47.5455,1580
294500.0,3,2.5,1760,0,7,1760,0,47.4903,1760
925000.0,5,3.5,3420,0,9,2520,900,47.6799,1420
730000.0,5,2.75,2870,0,9,2870,0,47.7075,3150
280000.0,4,2.5,1934,0,8,1934,0,47.2602,1919
500000.0,3,1.5,1220,0,8,1220,0,47.674,1510
605000.0,3,2.75,2450,0,9,2450,0,47.5439,3200
379950.0,3,3.25,1860,0,8,1860,0,47.7563,1830
605000.0,3,2.5,1500,2,7,1110,390,47.6327,1500
720000.0,2,1.75,1570,0,9,1570,0,47.6215,1940
549900.0,3,2.0,1280,0,9,1040,240,47.602,1280
427000.0,3,2.5,3192,0,8,3192,0,47.2956,3000
492000.0,3,2.5,1690,0,8,1420,270,47.6022,1280
419190.0,2,2.5,1590,0,8,1590,0,47.5441,1590
650000.0,3,2.5,2870,0,9,2870,0,47.7745,2870
379950.0,4,2.5,2580,0,8,2580,0,47.3607,2570
269800.0,4,2.75,1830,0,8,1830,0,47.366,1813
407000.0,4,2.5,2927,0,7,2927,0,47.3737,2533
580000.0,3,1.5,1320,0,8,1320,0,47.6536,1560
389700.0,3,2.5,1720,0,7,1720,0,47.6861,1720
110000.0,2,1.0,828,0,6,828,0,47.2655,828
230000.0,3,1.5,1040,0,9,900,140,47.5951,1350
533380.0,4,2.75,2790,0,8,2790,0,47.4838,2790
